,0
450,0.0
451,31.25
452,100.0
453,19.86111111111111
454,100.0
455,100.0
456,8.125
457,5.277777777777778
458,85.06944444444444
459,0.0
460,100.0
461,0.0
462,100.0
463,0.0
464,5.208333333333334
465,0.0
466,62.291666666666664
467,100.0
468,100.0
469,100.0
470,0.0
471,73.81944444444444
472,0.0
473,69.93055555555556
474,80.625
475,82.36111111111111
476,94.65277777777777
477,0.0
478,100.0
479,0.0
480,100.0
481,100.0
482,100.0
483,10.48611111111111
484,100.0
485,100.0
486,92.36111111111111
487,96.73611111111111
488,82.22222222222221
489,37.84722222222222
490,39.72222222222222
491,93.61111111111111
492,100.0
493,100.0
494,8.819444444444445
495,0.0
496,76.31944444444444
497,84.65277777777777
498,100.0
499,99.93055555555556
500,100.0
501,85.27777777777777
502,99.09722222222223
503,100.0
504,100.0
505,0.0
506,0.0
507,42.36111111111111
508,100.0
509,0.0
510,100.0
511,2.1527777777777777
512,94.23611111111111
513,99.93055555555556
514,99.93055555555556
515,100.0
516,100.0
517,95.625
518,100.0
519,18.194444444444443
520,0.0
521,2.1527777777777777
522,73.81944444444444
523,100.0
524,100.0
525,0.0
526,94.51388888888889
527,0.0
528,100.0
529,47.986111111111114
530,100.0
531,100.0
532,100.0
533,0.0
534,0.0
535,86.38888888888889
536,47.43055555555556
537,88.19444444444444
538,100.0
539,25.13888888888889
540,19.166666666666668
541,0.0
542,97.08333333333333
543,100.0
544,0.0
545,0.0
546,100.0
547,0.0
548,100.0
549,18.541666666666668
550,100.0
551,0.0
552,0.0
553,0.0
554,100.0
555,100.0
556,0.0
557,100.0
558,0.0
559,0.0
560,100.0
561,100.0
562,0.0
563,100.0
564,20.48611111111111
565,0.0
566,100.0
567,0.0
568,53.541666666666664
569,0.0
570,100.0
571,0.0
572,100.0
573,0.0
574,100.0
575,69.02777777777777
576,100.0
577,31.874999999999996
578,53.19444444444444
579,0.0
580,83.40277777777779
581,0.0
582,80.0
583,100.0
584,100.0
585,0.0
586,36.31944444444444
587,100.0
588,91.73611111111111
589,99.65277777777779
590,100.0
591,100.0
592,20.13888888888889
593,100.0
594,100.0
595,100.0
596,98.125
597,100.0
598,100.0
599,100.0
600,97.01388888888889
601,100.0
602,100.0
603,0.0
604,29.444444444444446
605,0.0
606,100.0
607,0.0
608,100.0
609,0.0
610,97.01388888888889
611,100.0
612,100.0
613,0.0
614,41.458333333333336
615,88.05555555555556
616,0.0
617,0.0
618,87.84722222222221
619,100.0
620,0.0
621,0.0
622,100.0
623,88.26388888888889
624,36.388888888888886
625,0.0
626,100.0
627,78.81944444444444
628,100.0
629,0.0
630,46.041666666666664
631,96.25
632,100.0
633,0.0
634,56.875
635,100.0
636,100.0
637,0.0
638,0.0
639,100.0
640,100.0
641,87.15277777777779
642,20.34722222222222
643,100.0
644,0.0
645,97.84722222222221
646,100.0
647,100.0
648,100.0
649,100.0
650,100.0
651,12.916666666666668
652,0.0
653,12.430555555555555
654,0.0
655,100.0
656,19.65277777777778
657,0.0
658,100.0
659,93.40277777777779
660,0.0
661,100.0
662,0.0
663,9.652777777777779
664,0.0
665,0.0
666,100.0
667,39.72222222222222
668,80.625
669,0.0
670,0.0
671,0.0
672,0.0
673,100.0
674,0.0
675,20.97222222222222
676,0.0
677,100.0
678,0.0
679,100.0
680,0.0
681,100.0
682,0.0
683,16.73611111111111
684,0.0
685,0.0
686,24.86111111111111
687,100.0
688,12.63888888888889
689,0.0
690,100.0
691,15.069444444444443
692,100.0
693,47.36111111111111
694,15.138888888888888
695,100.0
696,32.22222222222222
697,100.0
698,0.0
699,100.0
700,100.0
701,0.0
702,100.0
703,100.0
704,0.0
705,100.0
706,100.0
707,0.0
708,100.0
709,73.26388888888889
710,100.0
711,100.0
712,100.0
713,0.0
714,100.0
715,0.0
716,100.0
717,0.0
718,76.04166666666666
719,11.180555555555555
720,100.0
721,100.0
722,98.40277777777777
723,99.375
724,32.5
725,100.0
726,100.0
727,0.0
728,99.65277777777779
729,23.125
730,0.0
731,31.25
732,66.66666666666666
733,77.36111111111111
734,0.0
735,61.18055555555556
736,100.0
737,0.0
738,100.0
739,33.611111111111114
740,100.0
741,100.0
742,97.63888888888889
743,100.0
744,0.0
745,5.208333333333334
746,90.34722222222223
747,95.83333333333334
748,100.0
749,15.0
750,0.0
751,43.611111111111114
752,93.61111111111111
753,26.59722222222222
754,100.0
755,100.0
756,13.26388888888889
757,100.0
758,29.72222222222222
759,0.0
760,100.0
761,100.0
762,100.0
763,0.1388888888888889
764,78.61111111111111
765,27.013888888888886
766,89.72222222222223
767,100.0
768,0.0
769,100.0
770,0.0
771,96.52777777777779
772,0.0
773,29.72222222222222
774,0.0
775,84.375
776,0.0
777,100.0
778,100.0
779,100.0
780,100.0
781,3.0555555555555554
782,55.27777777777778
783,100.0
784,54.166666666666664
785,0.0
786,0.0
787,0.0
788,100.0
789,100.0
790,0.0
791,33.19444444444444
792,0.0
793,99.375
794,95.06944444444444
795,0.0
796,100.0
797,99.375
798,100.0
799,0.0
800,0.0
801,100.0
802,100.0
803,11.38888888888889
804,0.0
805,21.319444444444443
806,100.0
807,100.0
808,100.0
809,100.0
810,100.0
811,19.930555555555557
812,100.0
813,100.0
814,100.0
815,100.0
816,88.68055555555556
817,36.25
818,0.0
819,100.0
820,21.38888888888889
821,0.0
822,0.0
823,100.0
824,90.27777777777779
825,0.0
826,3.125
827,100.0
828,100.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.9027777777777777
834,0.0
835,100.0
836,0.0
837,0.0
838,98.81944444444444
839,41.11111111111111
840,100.0
841,26.458333333333332
842,100.0
843,99.51388888888889
844,100.0
845,0.0
846,0.0
847,100.0
848,46.80555555555556
849,94.02777777777777
850,100.0
851,27.22222222222222
852,8.75
853,82.01388888888889
854,32.84722222222222
855,0.0
856,15.0
857,100.0
858,75.55555555555556
859,100.0
860,100.0
861,99.86111111111111
862,100.0
863,0.0
864,0.0
865,100.0
866,0.0
867,0.0
868,0.0
869,11.041666666666666
870,0.0
871,0.0
872,0.0
873,58.958333333333336
874,0.0
875,24.305555555555554
876,100.0
877,26.38888888888889
878,100.0
879,0.0
880,0.0
881,100.0
882,0.0
883,0.0
884,0.0
885,100.0
886,8.680555555555555
887,77.36111111111111
888,0.0
889,100.0
890,99.79166666666667
891,100.0
892,45.27777777777778
893,0.0
894,100.0
895,0.0
896,100.0
897,99.51388888888889
898,8.472222222222223
899,100.0
900,35.34722222222222
901,100.0
902,100.0
903,94.65277777777777
904,0.0
905,100.0
906,100.0
907,0.0
908,100.0
909,68.68055555555556
910,0.0
911,54.37499999999999
912,100.0
913,100.0
914,100.0
915,0.0
916,100.0
917,100.0
918,0.0
919,100.0
920,100.0
921,0.0
922,100.0
923,0.0
924,100.0
925,0.0
926,0.0
927,0.0
928,100.0
929,0.0
930,0.0
931,99.86111111111111
932,0.0
933,0.0
934,0.0
935,27.361111111111114
936,0.0
937,0.0
938,99.72222222222223
939,0.0
940,100.0
941,51.87500000000001
942,98.75
943,0.0
944,4.791666666666667
945,43.333333333333336
946,100.0
947,0.0
948,70.13888888888889
949,100.0
950,0.0
951,100.0
952,10.069444444444445
953,93.26388888888889
954,0.0
955,0.0
956,0.0
957,100.0
958,100.0
959,0.0
960,0.0
961,100.0
962,0.0
963,0.625
964,98.81944444444444
965,38.05555555555556
966,14.097222222222221
967,100.0
968,0.06944444444444445
969,0.0
970,0.0
971,86.04166666666667
972,0.0
973,100.0
974,52.083333333333336
975,100.0
976,100.0
977,100.0
978,100.0
979,100.0
980,94.93055555555556
981,0.0
982,4.027777777777778
983,100.0
984,100.0
985,3.6111111111111107
986,100.0
987,8.402777777777779
988,0.0
989,72.77777777777777
990,0.0
991,0.0
992,100.0
993,100.0
994,0.0
995,85.90277777777777
996,0.0
997,0.0
998,65.34722222222223
999,0.0
